arbitrary	biased	coherence	consensus	contentious	expected	insightful	meaningful	offensive	preferable	sensible	specificity	uncanny	unpredictable	confusing	age	bestlabel	birthsex	education	familiarity	gender	marital	poc	corpus	assignmentID	topicID	HITId	technique	suitable	objectionable	consensus_factor
65	28	73	37	53	29	73	78	75	30	60	70	68	34	76	22	NA	male	bachelors	73	man	single	white	asd	3RWE2M8QWJOENC35IMR8AI01BV50N8	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopN	266.080299509543	197.1873690658	18.373560084507
1	12	55	1	55	54	50	50	7	54	54	61	1	47	4	38	NA	female	somecollege	1	woman		white	asd	3VW6495TLLE5W634XWBSJQSSRSSYY1	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopN	224.994909217232	83.0034273619789	0.496582704986676
21	13	64	30	70	80	81	80	3	80	77	70	17	16	21	33	NA	male	bachelors	4	man	married	white	asd	3X3OR7WPZ1E6H15N1DO8Q52UPYO8L8	32	3RIHDBQ1NFCGTAQ8ERERFBFX89HMHV	TopN	327.293614473894	105.163003136277	14.8974811496003
26	21	64	74	1	73	89	87	1	100	100	1	1	10	1	31	NA	female	bachelors	60	woman	single	white	asd	374TNBHA8D9WN4CI6MUY64PQSJ6QYL	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopN	354.497682120824	18.7021276578267	36.747120169014
13	50	50	54	68	35	71	69	1	73	73	29	34	50	29	30	NA	male	bachelors	1	man	single	white	asd	3A9AA95ATY0DL41JV7ACV21NSIR5P4	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopN	255.00357844841	117.256357289058	26.8154660692805
9	4	80	83	8	80	85	87	1	80	79	73	1	14	10	31	NA	male	bachelors	88	man	single	white	asd	3IKZ72A5B6U5KGIVL4ATDPN5HX4FN1	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopN	351.398921359016	53.3739680763669	41.2163645138941
1	1	78	80	25	88	84	70	1	52	80	62	1	1	1	44	NA	male	bachelors	73	man	single	white	asd	3IUZPWIU1QL6NWJNEGSDPLS1I5FKWP	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopN	341.959772063228	53.8367520298489	39.7266163989341
1	1	100	100	2	97	94	90	1	96	95	1	53	1	1	22	NA	male	somecollege	13	man	single	white	asd	3R6P78PK7MP9TTJATK2N49T97UNTGC	11	3UZUVSO3P89490Z6OQ6LU8IKGTPMEF	TopN	406.852829682256	38.6501334428032	49.6582704986676
1	5	100	100	26	100	78	100	3	77	99	100	1	10	26	31	NA	male	bachelors	100	man	single	white	asd	3DZQRBDBSNT7KHU795QDBA8E1673SS	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopN	409.043908498208	82.132045947663	49.6582704986676
35	43	53	63	27	52	60	55	11	55	53	34	55	40	30	50	NA	male	graduate	1	man	single	asian	asd	3H7Z272LX9LRNT44NUQJCRXKECWPLP	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopN	233.162684624379	113.921622876345	31.2847104141606
1	1	68	80	63	38	34	37	1	39	40	1	1	46	4	31	NA	male	associates	1	man	married	white	asd	3JPSL1DZ5UDAOP1NAOO1ZOCEKHRNAW	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopN	184.431859286226	37.8563718320017	39.7266163989341
9	50	72	78	18	80	82	72	15	70	75	68	62	20	28	34	NA	female	bachelors	50	woman	married	natAmerican	asd	3X87C8JFV8PZRI097G29OI1PBYAQS7	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopN	325.705118766282	142.748127924285	38.7334509889607
70	1	15	95	10	1	10	25	1	1	10	1	1	80	75	57	NA	female	high	10	woman	married	white	asd	3XCC1ODXDNPNQ30WSR24Y8WTPWVRQO	15	3VP28W7DUOYWELYLYQGLKSZT7YMZFR	TopN	52.0818829331592	8.38071487483003	47.1753569737342
38	47	57	62	61	57	53	56	32	53	61	56	51	42	36	29	NA	female	high	60	woman	single	asian	asd	39K0FND3AJT467GNYN91M9NEFRHAMJ	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopN	243.271228533873	162.92430412665	30.7881277091739
67	50	44	64	48	74	33	20	5	16	59	43	8	41	48	36	NA	male	bachelors	4	man	single	white	asd	39ZSFO5CAAAYK8O01VD06I7RI06UJ3	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopN	198.154955631069	100.399500197624	31.7812931191473
78	39	68	65	42	79	66	66	67	75	69	45	71	74	63	33	NA	female	somecollege	19	woman	single	black	asd	3KKG4CDWKKCAXYHC0DV54KVUNJ149S	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopN	298.021785784162	180.077100032505	32.2778758241339
26	19	71	63	39	68	63	64	11	56	66	36	44	45	37	32	NA	male	somecollege	13	man	single	white	asd	3S3AMIZX3WJPVS78586P9EQ86G2CDX	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopN	283.869117821642	96.0758352998893	31.2847104141606
1	13	78	96	13	100	62	100	1	84	100	8	1	7	1	39	NA	female	bachelors	19	woman	single	black	asd	3ZSY5X72NZPK5RNGDEA0931TAVFORF	14	3XBYQ44Z6QI23VBHIN132SKCH5QWT6	TopN	379.315541837208	23.5041447991482	47.6719396787209
6	24	27	24	31	20	30	67	36	45	64	12	16	70	11	22	NA	male	somecollege	11	man	single	hispanic	asd	34FNN24DCON7UITKMU6V8TUZWNK5YO	17	3XEDXEGFX42ASMK9V7UQU6OCXNKK0M	TopN	180.350567550249	81.5827005405444	11.9179849196802
1	5	90	90	5	90	90	90	1	95	89	3	80	5	5	38	NA	male	bachelors	1	man	married	white	asd	3BF51CHDTXOMDGHUFOWV5Y35PJW0HZ	17	3XEDXEGFX42ASMK9V7UQU6OCXNKK0M	TopN	383.976703449914	62.6277097180078	44.6924434488008
6	78	95	73	20	92	89	82	1	90	93	78	1	1	1	22	NA	male	high	1	man	single	white	asd	3DY4FPOOA32FVBWDEQWE4VV16O6VRI	17	3XEDXEGFX42ASMK9V7UQU6OCXNKK0M	TopN	385.537935484274	119.79866040409	36.2505374640273
1	53	83	70	62	60	56	66	1	45	76	38	77	44	32	29	NA	female	somecollege	33	woman	single	white	asd	3TK8OJTYM3ZUJYGY1YSPZ0VM56LPVN	17	3XEDXEGFX42ASMK9V7UQU6OCXNKK0M	TopN	291.67021488826	150.403904631197	34.7607893490673
40	40	40	55	55	50	50	50	10	65	50	40	20	60	60	34	NA	female	graduate	15	woman	single	black	asd	3X0H8UUIT324BFWVJP1FG7JBZZSSWE	17	3XEDXEGFX42ASMK9V7UQU6OCXNKK0M	TopN	205.749037297217	106.700088996257	27.3120487742672
72	37	68	64	72	41	42	74	65	72	67	70	32	65	36	27	NA	male	bachelors	50	man	married	white	gunn	31HQ4X3T3UOO0LKWFBUD7W2V1SMSLJ	36	30EV7DWJTW90Q2V51BBYCFDE8596YY	TopN	250.477546224986	182.846743554457	31.7812931191473
82	81	72	66	62	64	62	86	78	80	85	67	65	64	79	29	NA	female	bachelors	2	woman	married	white	gunn	3634BBTX0Q8D6F74OOX18HROVYRFI2	36	30EV7DWJTW90Q2V51BBYCFDE8596YY	TopN	316.881045441058	241.310728408579	32.7744585291206
5	75	1	61	28	31	15	59	29	24	33	37	4	20	100	32	NA	male	bachelors	11	man	married	white	gunn	3GNCZX450K1ARAD0Q31T3DH9KWKAP7	36	30EV7DWJTW90Q2V51BBYCFDE8596YY	TopN	121.944150421865	120.758090467618	30.2915450041872
65	65	66	60	68	64	34	68	26	60	51	75	18	61	31	23	NA	female	bachelors	14	woman	single	white	gunn	3M68NM076JLUGLHCDIO6S3F2PVY6RL	36	30EV7DWJTW90Q2V51BBYCFDE8596YY	TopN	242.956794786739	165.477400490489	29.7949622992006
1	1	1	100	100	100	1	100	1	100	100	100	1	1	1	33	NA	female	somehigh	1	woman	single	white	gunn	3X4MXAO0BI2SA0WI401AQXEFDX8WRT	36	30EV7DWJTW90Q2V51BBYCFDE8596YY	TopN	268.083355785027	118.667703141411	49.6582704986676
80	70	63	63	36	40	34	73	68	55	70	37	36	42	66	27	NA	male	bachelors	50	man	married	white	gunn	34T446B1C2SVW86ETWIUU76PCRP0CO	20	31KSVEGZ356PNGYPEYW82DJUTKMRWH	TopN	240.953296187996	173.037819927692	31.2847104141606
37	40	53	40	37	62	32	60	55	62	38	59	41	40	59	23	NA	male	bachelors	50	man	single	asian	gunn	369J354OFFO3RV8YX7UUTZ1VNMN6GP	20	31KSVEGZ356PNGYPEYW82DJUTKMRWH	TopN	210.30567073085	157.22855770793	19.863308199467
27	25	25	29	23	40	37	59	14	65	100	40	82	39	25	23	NA	female	somecollege	1	woman	single	hispanic	gunn	3AQF3RZ55AWXDVC3MNOCBE1JM7N6FQ	20	31KSVEGZ356PNGYPEYW82DJUTKMRWH	TopN	227.452442452949	121.911036503535	14.4008984446136
1	1	86	61	24	81	61	93	1	76	87	1	1	3	20	36	NA	female	somecollege	6	woman	single	pacific	gunn	3EKVH9QME0ICXAF68FHJX1HMUPA2DZ	20	31KSVEGZ356PNGYPEYW82DJUTKMRWH	TopN	350.326287460226	16.1667374672905	30.2915450041872
2	11	79	80	20	78	68	87	2	58	77	23	1	14	17	35	NA	female	graduate	5	woman	married	white	gunn	3NS0A6KXC6M5F5S9ZCR5QXUQSQJGZP	20	31KSVEGZ356PNGYPEYW82DJUTKMRWH	TopN	333.348358674049	35.7676918151854	39.7266163989341
10	32	90	90	50	90	96	100	6	65	90	80	71	10	33	71	NA	female	high	1	woman	married	white	gunn	30X31N5D654742TSIK5NYIMK7GHASD	64	3421H3BM9BVXDW24DID7M2PSL289JI	TopN	398.512797276322	153.069172776148	44.6924434488008
1	18	100	82	28	60	68	62	1	29	97	1	21	30	1	25	NA	male	somecollege	1	man	single	white	gunn	35K3O9HUADR1QA5IS57AN2TW35MEFU	64	3421H3BM9BVXDW24DID7M2PSL289JI	TopN	330.489711308809	44.7723192398963	40.7197818089074
64	66	63	77	65	64	69	66	68	62	60	67	74	63	68	28	NA	male	bachelors	83	man	separated	white	gunn	374TNBHA8D9WN4CI6MUY64PQSJOYQB	64	3421H3BM9BVXDW24DID7M2PSL289JI	TopN	275.056030151947	229.724655835465	38.236868283974
21	18	78	79	16	76	67	69	1	82	82	28	7	11	36	41	NA	male	bachelors	5	man	married	white	gunn	3D4CH1LGEC7Q9EAWVEX6D9SXDN49GC	64	3421H3BM9BVXDW24DID7M2PSL289JI	TopN	318.638428898725	45.1787278106953	39.2300336939474
36	78	40	75	28	28	42	57	13	19	49	39	17	79	65	37	NA	female	bachelors	1	woman	married	white	gunn	3H7Z272LX9LRNT44NUQJCRXKE86LPN	64	3421H3BM9BVXDW24DID7M2PSL289JI	TopN	185.193603779456	120.524060820966	37.2437028740007
88	87	38	73	70	32	64	50	81	65	66	66	40	61	74	22	NA	male	somecollege	43	man	single	black	gunn	33L7PJKHCICU0EDSAMQZCWCBJB2T8O	52	34OWYT6U3XV1ILIYV0S7A1AS8NJ9I6	TopN	213.988074417647	235.38838827752	36.2505374640273
5	5	91	60	67	43	44	65	1	80	90	55	56	58	63	23	NA	male	somecollege	1	man	single	mixed	gunn	36AHBNMV1TQ2YV8D10OE65IR94GDY2	52	34OWYT6U3XV1ILIYV0S7A1AS8NJ9I6	TopN	285.261582913274	112.72276272066	29.7949622992006
1	23	67	18	93	37	73	85	1	27	61	69	43	71	57	37	NA	male	bachelors	1	man	married	hispanic	gunn	3RWE2M8QWJOENC35IMR8AI01BV30N6	52	34OWYT6U3XV1ILIYV0S7A1AS8NJ9I6	TopN	275.351922944784	140.814854497021	8.93848868976017
70	85	90	86	90	82	75	92	86	68	79	77	72	77	77	68	NA	female	bachelors	80	woman	married	white	gunn	3TAYZSBPLNMIZZYO55C8S03MVSES2D	52	34OWYT6U3XV1ILIYV0S7A1AS8NJ9I6	TopN	357.59300544971	276.920775625403	42.7061126288541
1	37	75	65	100	66	67	69	32	43	63	100	60	100	48	57	NA	male	high	1	man	married	white	gunn	3X0H8UUIT324BFWVJP1FG7JBZZLWSB	52	34OWYT6U3XV1ILIYV0S7A1AS8NJ9I6	TopN	290.248045082967	209.730226394383	32.2778758241339
68	38	22	31	41	41	34	42	43	22	28	27	31	32	28	30	NA	male	bachelors	7	man	single	white	gunn	3AUQQEL7U77RVHCEKDDZKZUEXYOV01	8	372AGES0I5J4CG3FO3SU4WX12MSRXA	TopN	143.504868236269	122.452097895688	15.394063854587
50	35	80	65	70	65	60	75	20	70	75	60	60	15	30	36	NA	male	bachelors	1	man	single	white	gunn	3LOTDFNYA9DV7AR9D51G980WA9KWFL	8	372AGES0I5J4CG3FO3SU4WX12MSRXA	TopN	303.893620003541	157.854110683568	32.2778758241339
63	71	39	53	86	90	50	73	67	77	100	66	50	54	40	28	NA	female	graduate	1	woman	single	white	gunn	3QIYRE09Y5VEU1ONE5V8ONJBGNT1NU	8	372AGES0I5J4CG3FO3SU4WX12MSRXA	TopN	305.590225917482	227.82614097016	26.3188833642938
25	26	66	58	84	42	57	54	21	23	65	23	23	21	24	31	NA	male	bachelors	1	man	married	white	gunn	3SNLUL3WO614FYC04GPDMXKJMPQULK	8	372AGES0I5J4CG3FO3SU4WX12MSRXA	TopN	242.391034612959	112.304665276384	28.8017968892272
35	67	62	67	56	62	44	51	57	62	64	36	64	33	50	31	NA	female	graduate	47	woman	married	white	gunn	3WQ3B2KGEAUCTSZQBFQZXSJHZZHB1J	8	372AGES0I5J4CG3FO3SU4WX12MSRXA	TopN	242.778905949656	191.402594478623	33.2710412341073
11	2	85	77	17	80	90	95	1	90	79	3	18	29	53	46	NA	female	bachelors	1	woman	single	white	gunn	30BXRYBRP6BFL6IF8VPGCTC9QOSWHE	30	386659BNTMV8MLYNNXO8PRSDOHE01T	TopN	366.502744314875	25.6072131698488	38.236868283974
76	81	80	73	82	80	86	76	78	74	79	71	80	73	80	34	NA	male	bachelors	78	man	married	natAmerican	gunn	3IQ1VMJRYVYPZNXT9E5WHNHUFSI9AR	30	386659BNTMV8MLYNNXO8PRSDOHE01T	TopN	342.516198782375	264.882287591726	36.2505374640273
23	23	64	79	30	68	62	76	15	62	66	58	60	52	48	67	NA	male	bachelors	7	man	widowed	white	gunn	3L0KT67Y8GU80KRVYQJ3144RA7PSYA	30	386659BNTMV8MLYNNXO8PRSDOHE01T	TopN	287.981341264809	121.311228215853	39.2300336939474
86	85	80	74	82	86	80	68	82	70	71	66	65	66	66	60	NA	male	bachelors	72	man	married	white	gunn	3U5NZHP4LTGP1XLEW9BLKZ4DXRRPHE	30	386659BNTMV8MLYNNXO8PRSDOHE01T	TopN	328.705661320826	257.997918426543	36.747120169014
1	1	89	100	54	91	71	76	1	95	79	1	1	1	1	25	NA	male	somecollege	1	man	single	white	gunn	3ZPPDN2SLXASP0E5PJ7ID67L0IO9EG	30	386659BNTMV8MLYNNXO8PRSDOHE01T	TopN	347.40644652295	32.8510715939914	49.6582704986676
9	4	76	17	5	73	76	60	1	76	71	15	10	6	3	26	NA	female	somecollege	1	woman	single	hispanic	gunn	33TIN5LC06OQV5VWPKJCK9Z1IJU9YA	66	39XCQ6V3KZI2OELLQ9611IFLD0556H	TopN	303.760836773499	22.4259208911541	8.44190598477349
90	11	81	57	61	59	21	82	56	74	90	82	20	72	17	43	NA	male	graduate	85	man	married	white	gunn	3DQQ64TANIZ7YNG3R8XLL2E0CF2WPJ	66	39XCQ6V3KZI2OELLQ9611IFLD0556H	TopN	287.753580053143	149.101928237397	28.3052141842405
24	21	50	25	40	69	82	85	16	70	71	92	33	22	39	33	NA	female	bachelors	50	woman	single	black	gunn	3QXNC7EIPK9TYAZBHC83SH5H66G90A	66	39XCQ6V3KZI2OELLQ9611IFLD0556H	TopN	306.089685209906	128.776314483359	12.4145676246669
37	19	63	66	55	22	24	62	6	22	39	24	33	92	67	23	NA	male	somecollege	4	man	single	mixed	gunn	3S96KQ6I9OI6H99JRU1FYOQCU2BTD6	66	39XCQ6V3KZI2OELLQ9611IFLD0556H	TopN	179.368613664578	86.4445162143322	32.7744585291206
1	25	31	2	40	77	41	77	2	59	40	77	1	18	1	25	NA	female	high	1	woman	single	white	gunn	3TPWUS5F8BFO4Y7ZM3BF12FTDWNWC5	66	39XCQ6V3KZI2OELLQ9611IFLD0556H	TopN	229.776587438796	90.4741817403154	0.993165409973352
6	6	81	88	4	61	68	74	4	77	91	10	8	11	12	24	NA	female	somecollege	2	woman	single	white	gunn	339ANSOTR7GOM1ZIPZOYOUJT3U7IK6	21	3FDWKV9VCOGLYWWSEQLQYQ4N2HCUMX	TopN	321.181121557939	21.3555340127981	43.6992780388275
6	6	83	91	79	100	70	64	2	67	99	94	4	7	10	33	NA		somecollege	1	man	single	black	gunn	3F1567XTNYJHM34AYA2I7NWZJA69Q0	21	3FDWKV9VCOGLYWWSEQLQYQ4N2HCUMX	TopN	357.180967526653	109.949643105927	45.1890261537875
1	9	78	61	70	56	62	63	1	26	71	1	1	1	1	25	NA	male	somecollege	1	man	single	white	gunn	3G0WWMR1UXY2B584ZKLNPORJOZYQNR	21	3FDWKV9VCOGLYWWSEQLQYQ4N2HCUMX	TopN	281.778889850226	47.8800683366347	30.2915450041872
68	42	37	60	32	39	40	78	38	68	67	60	60	62	62	22	NA	male	bachelors	1	man	single	white	gunn	3NXNZ5RS1CB7GLZV2BTC7WF4EKC970	21	3FDWKV9VCOGLYWWSEQLQYQ4N2HCUMX	TopN	225.602833061711	156.068189778315	29.7949622992006
20	20	60	80	75	40	70	65	5	60	60	70	5	70	40	61	NA	male	bachelors	1	man	single	white	gunn	3NXNZ5RS1CB7GLZV2BTC7WF4EKM798	21	3FDWKV9VCOGLYWWSEQLQYQ4N2HCUMX	TopN	251.41438234403	106.849787403278	39.7266163989341
87	80	80	89	88	90	84	72	90	80	77	81	74	86	82	30	NA	male	bachelors	83	man	married	black	gunn	33M4IA01QIF7Z018E5XWSGSMMZWRXZ	12	3HEADTGN2Q6C8RYKOORCGB0GMBKRV7	TopN	344.388378277745	278.85321670577	44.1958607438142
4	3	60	65	72	48	55	80	1	28	65	5	4	66	30	42	NA	female	bachelors	1	woman	married	white	gunn	3LOZAJ85YFRQVGKNZFIVR8KEA792XO	12	3HEADTGN2Q6C8RYKOORCGB0GMBKRV7	TopN	264.121109415801	48.8310344447449	32.2778758241339
23	31	56	46	72	64	58	65	11	53	56	19	21	61	35	33	NA	male	somecollege	35	man	single	white	gunn	3TE22NPXPDQ90SB0JIZENCKE1Q844F	12	3HEADTGN2Q6C8RYKOORCGB0GMBKRV7	TopN	256.06327228893	97.9251284598182	22.8428044293871
89	82	74	76	76	77	83	91	67	91	94	89	84	87	92	24	NA	male	bachelors	78	man	single	white	gunn	3U5JL4WY5MN0YUZA3T1JKNHCULS4X9	12	3HEADTGN2Q6C8RYKOORCGB0GMBKRV7	TopN	359.372222484788	267.388749015694	37.7402855789874
5	59	94	86	94	57	88	80	14	39	32	45	57	18	45	41	NA	male	high	11	man	single	hispanic	gunn	3ZAZR5XV03WSYTC4XQVM069BUYDZCK	12	3HEADTGN2Q6C8RYKOORCGB0GMBKRV7	TopN	296.242274609835	173.803204295268	42.7061126288541
14	7	81	89	2	77	90	86	6	76	92	6	18	20	6	24	NA	female	somecollege	10	woman	single	white	gunn	3AMYWKA6YD0RJ8PWLQ72Y8AXE8E6OC	28	3HUR21WDDV3D9HF12YKOCSQY597XYI	TopN	364.444881066144	26.8062242811225	44.1958607438142
18	64	66	81	67	69	72	73	7	72	66	77	3	65	14	28	NA	female	somecollege	50	woman	married	white	gunn	3E4GGUZ1TA5KBGLG0W361ECCEY62KB	28	3HUR21WDDV3D9HF12YKOCSQY597XYI	TopN	295.87917562831	140.596730247211	40.2231991039207
1	5	50	50	40	60	50	80	1	85	50	50	1	15	25	28	NA	male	high	1	man	single	white	gunn	3EG49X351WQEDH3OMHUYHL1QQCSX6H	28	3HUR21WDDV3D9HF12YKOCSQY597XYI	TopN	249.051373513824	57.9431724990398	24.8291352493338
90	60	32	82	21	61	70	81	76	66	60	69	78	46	31	50	NA	male	bachelors	65	man	married	white	gunn	3QY5DC2MXTYIF624I5MFRKFZPTFFUB	28	3HUR21WDDV3D9HF12YKOCSQY597XYI	TopN	261.40073621093	210.758557165618	40.7197818089074
20	79	63	64	16	82	77	63	33	65	64	62	36	61	14	46	NA	female	bachelors	11	woman	married	asian	gunn	3YDGXNSEO18AJTY2VLPR4O0J3CL847	28	3HUR21WDDV3D9HF12YKOCSQY597XYI	TopN	298.319408569414	156.832960527454	31.7812931191473
77	84	82	80	81	89	80	80	87	78	84	77	84	89	89	28	NA		bachelors	93	man	single	white	gunn	30X31N5D654742TSIK5NYIMK7G6SAK	50	3I7KR83SNBRSOG8MV3DJNHP50R89KH	TopN	355.271147482817	279.937963953013	39.7266163989341
3	1	27	50	50	2	29	15	1	32	4	2	1	78	62	25	NA	male	somecollege	1	man	single	white	gunn	34X6J5FLPVC6SFHJKMTVWHA2FQOJQX	50	3I7KR83SNBRSOG8MV3DJNHP50R89KH	TopN	63.709483827505	31.2349178102947	24.8291352493338
87	91	81	84	83	68	76	74	82	81	72	74	83	87	61	30	NA	male	bachelors	93	man	married	black	gunn	3A0EX8ZRNA29JYATN4X8BFUR6JOBYD	50	3I7KR83SNBRSOG8MV3DJNHP50R89KH	TopN	316.624653372513	280.037437641714	41.7129472188808
33	19	59	63	80	17	68	27	1	12	17	7	1	79	34	31	NA	male	associates	1	man	married	white	gunn	3DY4FPOOA32FVBWDEQWE4VV16OBVRN	50	3I7KR83SNBRSOG8MV3DJNHP50R89KH	TopN	156.438263495065	64.755414155219	31.2847104141606
10	18	30	17	60	43	31	23	36	56	22	21	33	15	23	20	NA	female	somehigh	5	woman	single	black	gunn	3L4D84MIL16TFMIG1W61N3I1OSKJH7	50	3I7KR83SNBRSOG8MV3DJNHP50R89KH	TopN	127.161161257699	109.938996336835	8.44190598477349
1	1	37	100	1	1	43	39	1	1	37	1	1	55	55	25	NA	male		1	man	single	white	gunn	308XBLVESKI0MXY7995E3J1U37HBR5	14	3IWA71V4TJUBQX5VWFPWT1656ZF6XS	TopN	133.100925532581	3.37541463681974	49.6582704986676
1	2	86	86	1	84	82	82	1	84	84	46	70	1	1	42	NA	male	bachelors	2	man	divorced	black	gunn	32KTQ2V7RFTQ1O6I6HV1QECU99S9MW	14	3IWA71V4TJUBQX5VWFPWT1656ZF6XS	TopN	357.465616248741	77.5897122648286	42.7061126288541
34	61	61	49	52	55	50	62	26	56	57	48	21	65	58	32	NA	male	bachelors	1	man	single	white	gunn	37Q970SNZGMBAEGSM1CUNHTH3MD1SI	14	3IWA71V4TJUBQX5VWFPWT1656ZF6XS	TopN	243.996784545432	139.089290328914	24.3325525443471
14	2	56	41	33	57	39	75	1	52	73	96	26	7	43	35	NA		bachelors	1	woman	single	white	gunn	3LRLIPTPESN9GJGKDBWL7WVAQM6AKY	14	3IWA71V4TJUBQX5VWFPWT1656ZF6XS	TopN	258.771448548598	96.4302851198629	20.3598909044537
89	6	4	60	68	6	6	10	2	24	7	50	4	5	95	41	NA	male	somecollege	1	man	single	white	gunn	3TR2532VIR8DIXYZ5DFXQCTBFE66JV	14	3IWA71V4TJUBQX5VWFPWT1656ZF6XS	TopN	28.4697238968171	77.0613935321459	29.7949622992006
78	61	71	80	42	28	81	69	72	57	31	72	65	69	68	29	NA	male	bachelors	7	man		black	gunn	3BQU611VFRYBU4NOH8RWLS6A9AO990	9	3MGHRFQY2M35CR9QZMVH3E3NV2MY0O	TopN	235.904661802637	213.24217332535	39.7266163989341
9	6	60	88	20	56	54	54	1	54	57	31	51	18	19	63	NA	female	bachelors	1	woman	single	white	gunn	3IAEQB9FMGYY9QDDMZ6QL8XBYWCWDI	9	3MGHRFQY2M35CR9QZMVH3E3NV2MY0O	TopN	240.242938531615	69.409805387859	43.6992780388275
59	69	65	62	58	66	63	77	39	72	66	33	59	61	56	33	NA		graduate	50	man	married	white	gunn	3KRVW3HTZPZ8632HFNVS79HK1X6MS9	9	3MGHRFQY2M35CR9QZMVH3E3NV2MY0O	TopN	288.71175825528	174.9007385364	30.7881277091739
50	25	50	50	50	76	48	73	50	76	75	50	50	24	54	64	NA	female	graduate	1	woman	divorced	white	gunn	3U088ZLJVM74A6CJANIV61DS47H0W7	9	3MGHRFQY2M35CR9QZMVH3E3NV2MY0O	TopN	277.950856612215	149.612340564728	24.8291352493338
20	12	29	15	63	63	64	82	16	61	65	11	20	11	48	32	NA	male	high	26	man	married	white	gunn	3VAR3R6G1RFENM8KE540IM6OK378O3	9	3MGHRFQY2M35CR9QZMVH3E3NV2MY0O	TopN	261.310349461555	76.7086207816668	7.44874057480014
63	59	57	63	67	36	38	38	64	38	40	68	65	59	62	29	NA	female	bachelors	25	woman	married	white	gunn	32ZKVD547H183VD5YJ4ILLYEXI63BC	7	3PKVGQTFIIYTCLTPTZEWNA4A4SMRYG	TopN	177.887850131583	216.964653204395	31.2847104141606
18	23	71	84	81	74	54	65	1	70	74	92	60	25	20	22	NA	female	associates	1	woman	single	black	gunn	3483FV8BEGXDC10RYS95RV7UD3S62G	7	3PKVGQTFIIYTCLTPTZEWNA4A4SMRYG	TopN	290.020575289954	159.485178291211	41.7129472188808
73	73	77	74	74	77	27	85	72	73	72	71	24	77	21	28	NA	male	bachelors	79	man	single	white	gunn	38F71OA9GVAZ2YXV93VT0AY5C7BMFP	7	3PKVGQTFIIYTCLTPTZEWNA4A4SMRYG	TopN	291.594851470414	212.252139573132	36.747120169014
1	1	80	76	30	100	84	86	1	100	74	1	1	1	1	25	NA	male	somecollege	1	man	single	white	gunn	39JEC7537WFBP97UWT6JF0WF6NRCVH	7	3PKVGQTFIIYTCLTPTZEWNA4A4SMRYG	TopN	362.817993656237	19.5036042926307	37.7402855789874
35	63	73	59	66	62	65	57	26	36	58	71	28	46	77	{}	NA			50				gunn	3KOPY89HMAGELEBHMBHZJ9HR5NCJ3A	7	3PKVGQTFIIYTCLTPTZEWNA4A4SMRYG	TopN	268.417446372757	167.07539275775	29.2983795942139
12	16	59	45	37	55	62	69	7	55	54	54	41	45	11	33	NA	female	bachelors	2	woman	married	white	gunn	33SA9F9TRZ831WRDIUHARQFWY8JEWZ	24	3SZYX62S5HELSEZQ9JBT7WFH8BP57G	TopN	255.490478229162	98.5057964334954	22.3462217244004
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	31	NA	female	bachelors	1	woman	married	white	gunn	3IXEICO794X7W0U4H7T1SIGKDG76TA	24	3SZYX62S5HELSEZQ9JBT7WFH8BP57G	TopN	213.822106383494	168.770731840987	24.8291352493338
1	1	100	100	50	100	1	100	1	100	100	1	1	1	1	40	NA	female	high	1	woman	married	white	gunn	3V0Z7YWSI0EYRRFSZ0HD3NNTUW8V2L	24	3SZYX62S5HELSEZQ9JBT7WFH8BP57G	TopN	348.006739739168	30.6264937104313	49.6582704986676
75	76	85	89	93	97	69	82	76	77	73	91	91	74	65	26	NA	male	bachelors	77	man	married	white	gunn	3YW4XOSQKSZRPR8WB67U2IB5OJM1UM	24	3SZYX62S5HELSEZQ9JBT7WFH8BP57G	TopN	347.719622362405	285.127303267274	44.1958607438142
64	29	76	70	68	66	73	65	68	69	63	32	74	75	68	27	NA	male	associates	81	man	married	hispanic	gunn	3ZOTGHDK5KPW66NTS3A5ZD6PWX4OS9	24	3SZYX62S5HELSEZQ9JBT7WFH8BP57G	TopN	292.359268600754	181.743826664052	34.7607893490673
7	21	72	65	32	62	69	69	8	69	67	20	11	28	25	34	NA	male	associates	50	man	single	white	gunn	320DUZ38G90FFQN5HQOJ236093FGJZ	56	3UL5XDRDNDXPSS49JO3ZLWBCJVV583	TopN	289.523398228433	59.6172317311126	32.2778758241339
